Municipality,Establishment,License Number,VGT Count,Amount Played,Amount Won,Net Wager,Funds In,Funds Out,Net Terminal Income,NTI Tax,State Share,Municipality Share
Virden,JO'S PLACE INC.,120708295,6,373343.65,338762.47,34581.18,135618,101036.57,34581.43,12103.66,10323.7,1779.96
Virden,"K & K of Virden, Inc.",120705280,6,1411776.45,1294836.29,116940.16,504637,387696.84,116940.16,40929.2,34910.2,6019
Virden,"Palm Tree Pub, Inc.",120706377,6,1396314.82,1267554.87,128759.95,487140,358380.05,128759.95,45066.27,38438.88,6627.39
Virden,Pup's Tavern Inc,130702910,6,1468919.54,1321899.18,147020.36,475988,328967.23,147020.77,51457.45,43890.18,7567.27
Virden,"Showtime Lanes, Inc",120707515,6,944939.54,848920.64,96018.9,315683,219664.1,96018.9,33606.67,28664.53,4942.14
Virginia,"BECKY'S GOODTIMES, LLC",210701715,4,308583.11,280252.03,28331.08,92332,64000.92,28331.08,9916.05,8457.82,1458.23
Virginia,"BPS RETAIL FUELS, INC.",131004385,6,2647034.39,2391697.6,255336.79,857272,602040.82,255231.18,89331,76194.09,13136.91
Virginia,CARAWAY PUB INC.,210701259,6,1048600.95,964373.88,84227.07,382295,298067.54,84227.46,29479.6,25144.38,4335.22
Virginia,EAST SIDE INC.,130700399,6,1285569.51,1156428.49,129141.02,470372,341230.98,129141.02,45199.59,38552.58,6647.01
Virginia,Royal Farms Inc,190701057,6,1689923.07,1540985.96,148937.11,588707,439769.2,148937.8,52128.41,44462.48,7665.93
Virginia,Shree Shree Siddhivinayak LLC,240702366,6,123873.29,114708.59,9164.7,41963,32798.3,9164.7,3207.73,2736,471.73
Volo,Speedway LLC,211000277,6,3003662.83,2699378.57,304284.26,972790,668494.64,304295.36,106503.52,90841.25,15662.27
Volo,VOLANDO MARKET LLC,230702981,4,340220.85,298068.34,42152.51,135755,93365.2,42389.8,14825.26,12645.09,2180.17
Wadsworth,"American Gas & Food Ent Inc.,",201002715,10,6104380.23,5590648.56,513731.67,2221197,1707608.48,513588.52,179756.13,153321.39,26434.74
Wadsworth,"Bennett Business Partners, Inc.",120712724,6,306533.23,284329.14,22204.09,110430,88225.91,22204.09,7771.64,6628.76,1142.88
Wadsworth,"DIM INVEST US, LLC",220700786,6,132630.44,123128.34,9502.1,57680,48177.9,9502.1,3325.78,2836.69,489.09
Wadsworth,Graham C-Stores Co.,151001751,6,2807857.93,2561674.26,246183.67,1076221,830037.79,246183.21,86164.24,73493.04,12671.2
Wadsworth,"Love's Travel Stops & Country Stores, Inc.",201001579,8,4134661.69,3733965.55,400696.14,1436240,1035638.53,400601.47,140210.81,119591.59,20619.22
Wadsworth,"Lyra & Family, Inc.",230702158,6,325418.47,299854.36,25564.11,126194,100629.89,25564.11,8947.71,7631.87,1315.84
Wadsworth,"Oak's Duck Inn, Inc.",130700066,6,2951031.4,2734768.45,216262.95,1128976,912713.05,216262.95,75692.15,64560.95,11131.2
Wadsworth,Plaza 94 LLC,201000350,10,7786746.44,7014733.31,772013.13,2750847,1978752.47,772094.53,270233.33,230493.14,39740.19
Wadsworth,Sonia & Luckys Inc.,140703348,6,2599368.04,2361766.7,237601.34,842422,604820.66,237601.34,83160.54,70931.06,12229.48
Wadsworth,"SUPER MART & LIQUOR, INC.",151001582,6,4202628.54,3817908.75,384719.79,1671824,1287104.41,384719.59,134651.94,114850.18,19801.76
Wadsworth,T&T Entertainment LLC,140702085,6,4998709.19,4501148.84,497560.35,1698110,1200549.65,497560.35,174146.15,148536.43,25609.72
Wadsworth,TA Operating LLC,201000111,10,3514601.24,3150403.33,364197.91,1205261,841054.32,364206.68,127472.64,108726.68,18745.96
Wadsworth,TRISTAR GAS & FOOD MART INC.,121012627,6,4694917.5,4258994.1,435923.4,1888501,1452577.4,435923.6,152573.47,130136.18,22437.29
Wadsworth,US 1 Liquor Inc.,210701689,6,504179.19,468496.74,35682.45,180425,144742.55,35682.45,12489.03,10652.42,1836.61
Wadsworth,Wadsworth Quick Gas Food & Liquor Inc.,200700809,6,3899263.85,3547475.07,351788.78,1513688,1161899.32,351788.68,123126.26,105019.45,18106.81
Walnut,Ani Petros,120711520,6,941578.72,855124.17,86454.55,317429,230974.45,86454.55,30259.34,25809.43,4449.91
Walnut,Ani Petros,170700689,2,106605.3,91973.96,14631.34,36160,21528.66,14631.34,5120.97,4367.88,753.09
Walnut,CASEY'S RETAIL COMPANY,230702371,6,1388263.11,1252097.22,136165.89,447403,311237.11,136165.89,47658.21,40649.65,7008.56
Walnut,"JKJJKK6, LLC",230703187,6,648743.87,589275.24,59468.63,236098,176629.37,59468.63,20814.19,17753.27,3060.92
Walnut Hill,"Main Street Bar & Grill Walnut Hill, IL, LLC",240700460,6,708389.27,635652.5,72736.77,248118,175381.43,72736.57,25458.07,21714.23,3743.84
Walnut Hill,Simpson of the Shack LLC,240701798,6,122603.21,108488.96,14114.25,41529,27414.75,14114.25,4939.99,4213.52,726.47
Walnut Hill,"SIMPSON OF THE SHEDD, LLC",140703253,6,1888803.21,1705864.47,182938.74,676426,493487.26,182938.74,64028.83,54612.83,9416
Waltonville,Spartanville Fueling Station LLC,170700691,6,2280860.95,2111341.57,169519.38,688648,519128.62,169519.38,59332.18,50606.86,8725.32
Wamac,"INDUSTRIAL TAVERN, INC.",120708407,6,2197781.26,1978259.52,219521.74,726455,506945.07,219509.93,76828.66,65530.33,11298.33
Wamac,"Industrial Tavern, Inc.",180700231,6,2437602.56,2205651.08,231951.48,750577,518614.42,231962.58,81187.1,69247.82,11939.28
Wamac,"JERRY'S GRILL AND BAR, INC.",120708739,6,268048.48,248285.32,19763.16,88506,68742.85,19763.15,6917.18,5899.96,1017.22
Wamac,"Nierman-Smith Enterprises, LLC",180700854,6,3179019.38,2963827.76,215191.62,963083,747891.45,215191.55,75317.09,64241.06,11076.03
Wamac,POUR ME ANOTHER INC.,120710052,6,296387.16,276369.54,20017.62,106258,86359.06,19898.94,6964.67,5940.46,1024.21
Wamac,SJRV Liquor Inc.,170703464,6,1220643.61,1133021.4,87622.21,377137,289514.79,87622.21,30667.94,26157.96,4509.98
Wapella,"Billiards & Brew, Inc.",120702993,6,1216539.26,1092845.1,123694.16,436635,312940.84,123694.16,43293.13,36926.49,6366.64
Wapella,T&C ENDEAVORS LLC,180701799,6,1070303.57,990057.83,80245.74,404526,324280.26,80245.74,28086.07,23955.77,4130.3
Warren,"ARAND ENTERPRISES OF WARREN, INC.",140704218,6,1457088.31,1298269.83,158818.48,496155,337336.64,158818.36,55586.51,47412.02,8174.49
Warren,CHUBZ PUB & GRUB LLC,180704236,6,1255267.6,1129033.18,126234.42,442497,316262.58,126234.42,44182.22,37684.84,6497.38
Warren,Red's Liquor LLC,170701337,6,1060430.08,948400.82,112029.26,373530,261500.74,112029.26,39210.44,33444.19,5766.25
Warren,Townsend and Thommen Inc.,130705582,4,292753.29,265572.01,27181.28,105294,78112.72,27181.28,9513.55,8114.5,1399.05
Warren County,GTEEL LLC,200700792,5,582854.06,521781.2,61072.86,208494,147421.14,61072.86,21375.65,18232.17,3143.48
Warrensburg,"Da Burgs Bar Grill, Inc.",120701308,5,2042162.21,1863771.63,178390.58,817103,638712.42,178390.58,62436.82,53254.92,9181.9
Warrensburg,Warrensburg Cafe Inc.,230702834,3,663183.86,619031.32,44152.54,265858,221705.46,44152.54,15453.56,13180.99,2272.57
Warrenville,JK EATERY INC.,220701576,6,1058896.94,969179.08,89717.86,316673,226955.14,89717.86,31401.32,26783.48,4617.84
Warrenville,K. V. Hotshots Inc.,210703118,6,2263369.59,2037452.66,225916.93,796684,570767.07,225916.93,79071.17,67443.05,11628.12
Warrenville,"Warrenville Memorial Post 8081, Veterans of Foreign Wars of the United States",210903166,4,456395.04,404694.21,51700.83,173364,121632.45,51731.55,18106.13,15443.47,2662.66
Warrenville,"WARRENVILLE TOWNE TAP LIQUORS, INC.",210702870,4,1199455.76,1085024.4,114431.36,431945,317513.64,114431.36,40051.09,34161.24,5889.85
Warsaw,Piney's Pub & Grub LLC,220701042,6,372962.11,335070.22,37891.89,139993,102100.69,37892.31,13262.36,11312.01,1950.35
Warsaw,Veterans of Foreign Wars Department of Illinois 9802 Warsaw Memorial Post,190900306,3,106073.96,91607.96,14466,31642,17176,14466,5063.21,4318.62,744.59
Washburn,The Brick Lounge Bar and Grill Inc.,220701245,6,82329.24,77354.86,4974.38,28543,23568.62,4974.38,1502.03,1281.14,220.89
Washington,Beck Oil Company of Illinois,211001078,6,8023455.85,7444270.53,579185.32,2601151,2022227.13,578923.87,202623.44,172825.89,29797.55
Washington,"Bernardi's Restaurants, Inc.",190703281,3,388830.58,345293.2,43537.38,125950,82412.62,43537.38,15238.19,12997.28,2240.91
Washington,"Christy's Place, Inc.",120706287,6,1684102.48,1516715.98,167386.5,605447,438060.2,167386.8,58585.5,49969.98,8615.52
Washington,"KEP'S SPORTS BAR, INC.",120701222,6,1579298.65,1415617.53,163681.12,574847,411165.88,163681.12,57288.43,48863.67,8424.76
Washington,Lacon Riverview Subdivision LLC,240700270,6,370265.56,323905.75,46359.81,123188,76828.19,46359.81,16225.92,13839.76,2386.16
Washington,Mariachi Mexican Restaurant Bar and Grill Inc.,210703502,3,201478.77,193865.91,7612.86,71747,64134.14,7612.86,2664.54,2272.7,391.84
Washington,"Parish's Pub, Inc.",150704192,6,1846933.95,1684311.38,162622.57,604927,442304.43,162622.57,56918,48547.7,8370.3
Washington,"Plaza Lanes, LLC",120708860,6,656866.89,600174.39,56692.5,199043,142350.37,56692.63,19842.6,16924.56,2918.04
Washington,"Triple B Group, Inc.",180700594,5,592033.71,536685.14,55348.57,202698,147349.43,55348.57,19372.11,16523.28,2848.83
Washington,W Down Under LLC,230700517,6,1699323.03,1524821.91,174501.12,630663,456161.88,174501.12,61075.57,52093.87,8981.7
Washington,"Walker Danforth Post No. 9016, Veterans of Foreign Wars of the United States, Inc.",150903344,6,1129849.93,1026580.94,103268.99,404814,301545.01,103268.99,36144.22,30828.91,5315.31
Washington County,"Ashley Corporation 2, Inc.",120700347,5,698543.73,653130.18,45413.55,223607,178193.45,45413.55,15894.85,13557.36,2337.49
Washington County,Brown Sparrow LLC,210702651,6,930872.17,843121.77,87750.4,380484,292728.53,87755.47,30714.65,26197.8,4516.85
Washington County,"Club Exit 41, Inc.",160703595,4,456021.44,421038.42,34983.02,156983,121999.98,34983.02,12244.26,10443.64,1800.62
Washington County,ELDRIDGE ENTERPRISES LLC,200701290,6,1368758.01,1239009.68,129748.33,519423,389674.67,129748.33,45412.05,38733.79,6678.26
Washington Park,1200 Kingshighway Inc. ,210701956,6,2160801.7,1917892.02,242909.68,906475,663555.32,242919.68,85022.01,72518.79,12503.22
Washington Park,"Miss Kitty's, Inc.",180700597,4,171167.31,151436.63,19730.68,63584,43853.27,19730.73,6905.76,5890.22,1015.54
Washington Park,Parb2 LLC,220701380,5,698013.42,628276.87,69736.55,286983,217245.45,69737.55,24408.21,20818.76,3589.45
Washington Park,"RCI Dining Services (Harvey), Inc.",170703675,6,3154312.86,2931725.01,222587.85,1080811,858219.44,222591.56,77907.15,66450.22,11456.93
Washington Park,Shreen Inc.,190704122,6,2993122.27,2759656.77,233465.5,1029983,796517.38,233465.62,81713.18,69696.54,12016.64
Washington Park,Yolo Bar and Lounge LLC,210702137,6,454767.04,409427.37,45339.67,172310,126968.86,45341.14,15869.53,13535.78,2333.75
Wataga,Motzee's LLC,180701589,6,2092324.75,1872662.47,219662.28,744023,524360.72,219662.28,76882.03,65575.85,11306.18
Waterloo,"424 West Properties, INC.",180703441,6,2610717.66,2389442.25,221275.41,866013,644737.59,221275.41,77446.58,66057.39,11389.19
Waterloo,"Cardinal Restaurant Group, LLC",160703059,6,2429747.2,2193383.72,236363.48,798907,562543.52,236363.48,82727.39,70561.6,12165.79
Waterloo,"Crawford Partners (IL), LLC",200701089,6,1896927.01,1703662.09,193264.92,611290,418025.08,193264.92,67642.93,57695.43,9947.5
Waterloo,FKG Oil Company,231000664,5,2830653.25,2587205.75,243447.5,826232,582784.13,243447.87,85206.92,72676.48,12530.44
Waterloo,"Fork Restaurant Group Waterloo, LLC",160700227,6,3095979.98,2806035.03,289944.95,1038835,748889.11,289945.89,101481.2,86557.49,14923.71
Waterloo,"Fourth Street Bar & Grill, Inc.",140702915,6,1463121.96,1355486.34,107635.62,464960,357324.38,107635.62,37672.53,32132.45,5540.08
Waterloo,"HAPPY HOUR SPORTS BAR, WATERLOO, LLC",220702527,6,1707740.53,1532784.51,174956.02,637135,462178.98,174956.02,61234.87,52229.73,9005.14
Waterloo,Mac's Convenience Stores LLC,180701312,6,1250167.57,1144030.51,106137.06,412310,306172.94,106137.06,37148.17,31685.2,5462.97
Waterloo,"Main Street Saloon, Inc.",200701152,5,895781.62,840217.94,55563.68,282482,226918.32,55563.68,19447.41,16587.5,2859.91
Waterloo,"Martin & Bayley, Inc.",180700210,6,2775729.12,2537395.1,238334.02,943663,705328.98,238334.02,83416.96,71149.77,12267.19
Waterloo,"METZGER-CROOK POST #6504, VETERANS OF FOREIGN WARS OF THE UNITED STATES",240900554,6,196510.92,180904.76,15606.16,66329,50722.54,15606.46,5462.32,4659.05,803.27
Waterloo,Mr. BBQs Catering LLC,170702228,5,482829.43,437157.77,45671.66,162553,116881.39,45671.61,15985.26,13634.48,2350.78
Waterloo,Outsider Bar Inc.,120705908,5,2236854.28,2032574.92,204279.36,706874,502594.64,204279.36,71497.81,60983.44,10514.37
Waterloo,Pandey1 LLC,220701634,6,1313199.92,1197914.97,115284.95,428353,313068.05,115284.95,40349.88,34416.09,5933.79
Waterloo,"Randy's Double R Bar, Inc.",130704923,6,2537712.85,2279404.6,258308.25,958266,699957.74,258308.26,90408.02,77112.71,13295.31
Waterloo,Vintage Wine Bar Inc.,220701799,5,388437.09,353148.22,35288.87,129935,94646.13,35288.87,12351.2,10534.85,1816.35
Waterloo,"WATERLOO PIZZA, INC.",170702118,3,109399.2,102733.02,6666.18,23752,17085.88,6666.12,2333.14,1990.03,343.11
Waterloo,Willies West End Inc.,120711574,6,1520265.42,1392996.9,127268.52,494667,367398.48,127268.52,44544.16,37993.55,6550.61
Waterman,"TWT Holdings, Inc.",120711780,6,536923.23,480545.35,56377.88,227426,171048.12,56377.88,19732.44,16830.61,2901.83
Watseka,"D & E MCCULLOUGH, INC.",180702747,6,924399.16,850503.54,73895.62,313507,239611.38,73895.62,25863.53,22060.05,3803.48
Watseka,"D.A.G. GROUP, INC.",220700706,6,1751548.14,1574151.47,177396.67,680129,502732.93,177396.07,62088.7,52958.02,9130.68
Watseka,OHMNETRA INC.,190702007,6,2270907.91,2086632.02,184275.89,830657,646381.11,184275.89,64496.62,55011.83,9484.79
Watseka,PORKY BARN LLC,240701220,6,405264.81,357149.69,48115.12,153320,105204.88,48115.12,16840.45,14363.94,2476.51
Watseka,SAI SANTRAM 2 LLC,230700026,5,124535.48,112459.82,12075.66,29499,17423,12076,4226.69,3605.12,621.57
Watseka,SCOTT CORRIE,220703235,6,814260.85,731333.13,82927.72,247601,164672.89,82928.11,29025,24756.62,4268.38
Watseka,Silo Family Affair LLC,220702443,6,1306849.16,1198207.07,108642.09,482028,373385.91,108642.09,38024.77,32432.9,5591.87
Watseka,"SKY FOOD MART INC.,",200700326,6,1346271.21,1234812.53,111458.68,438632,327173.32,111458.68,39010.58,33273.73,5736.85
Watseka,"SMR MART, LLC",171001913,6,2454865.72,2225138.59,229727.13,772327,542621.64,229705.36,80397.05,68573.95,11823.1
Watseka,TR Market LLC,210702866,6,967031,882016.73,85014.27,294289,209274.73,85014.27,29755.18,25379.42,4375.76
Watseka,"Traditions Bar, Inc.",120701201,6,918439.76,834848.96,83590.8,294329,210738.2,83590.8,29256.98,24954.48,4302.5
Watseka,"WASH N WINNIE'S OF MOMENCE, INC.",160702994,6,3545772.07,3214580.33,331191.74,1229595,898403.26,331191.74,115917.2,98870.56,17046.64
Watseka,"WATSEKA LODGE, NO. 1791, OF THE BENEVOLENT AND PROTECTIVE ORDEROF ELKS OF THE UNITED STATES OF AMERICA",130803813,6,317847.79,292963.93,24883.86,113276,88390.11,24885.89,8710.25,7429.32,1280.93
Watseka,Watseka Mart Inc.,210700499,6,597557.54,540894.29,56663.25,210243,153579.98,56663.02,19832.15,16915.65,2916.5
Watseka,"WATSEKOT, LTD.",230700474,6,370109.26,334514.37,35594.89,139050,103455.11,35594.89,12458.28,10626.2,1832.08
Wauconda,"722 Bonner, L.L.C.",120701453,6,1458196.69,1335889.37,122307.32,467056,344748.68,122307.32,42807.5,36512.28,6295.22
Wauconda,"B & H Krupa, Inc.",150703021,6,1818716.86,1650259.47,168457.39,632819,464361.61,168457.39,58960.28,50289.64,8670.64
Wauconda,"BLACK BEAR ENTERPRISES, INC.",230700443,6,1624139.7,1506094.7,118045,701238,583193.3,118044.7,41315.69,35239.86,6075.83
Wauconda,Crystal Cuisine Inc.,180703569,6,1700681.42,1534370.93,166310.49,602218,435906.98,166311.02,58209.01,49648.87,8560.14
Wauconda,"Deacon Kallish, Inc.",120700402,6,1178730.73,1066850.99,111879.74,444104,332224.26,111879.74,39157.99,33399.47,5758.52
Wauconda,"GRAHAM ENTERPRISE, INC.",201001385,10,10410032.98,9479757.16,930275.82,3250817,2320582.67,930234.33,325582.3,277702.55,47879.75
Wauconda,"Hafeez Enterprises, Inc",140702480,6,1280839.3,1198843.2,81996.1,440335,358338.9,81996.1,28698.72,24478.31,4220.41
Wauconda,Jay Enterprise Inc.,210703882,6,3487513.82,3206972.4,280541.42,1072777,792235.48,280541.52,98189.77,83750.1,14439.67
Wauconda,Julius Corporation,160700712,6,3588339.05,3283299.43,305039.62,1055007,749967.38,305039.62,106764.16,91063.56,15700.6
Wauconda,"MORRIS PIZZA, INC.",120706716,6,1620245.99,1494864.27,125381.72,572048,446666.24,125381.76,43883.75,37430.26,6453.49
Wauconda,"Partners In Capital and Associates, LLC",200702997,6,1588569.08,1429530.66,159038.42,585978,426918.58,159059.42,55670.84,47483.96,8186.88
Wauconda,ROCK HEADS INTERNATIONAL LLC,200700579,6,2852020.73,2571841.47,280179.26,927290,647110.74,280179.26,98062.77,83641.79,14420.98
Wauconda,"Side Lot Brewing, LLC",160700630,5,651729.8,591242.67,60487.13,248772,188284.87,60487.13,21170.65,18057.33,3113.32
Wauconda,"Uncle D's Hospitality, LLC",160700212,6,3404305.76,3119159.58,285146.18,1222805,937612.06,285192.94,99817.61,85138.55,14679.06
Wauconda,"Wauconda American Legion Post 911, Inc.",120900245,6,1766102.63,1630410.87,135691.76,609701,474009.24,135691.76,47492.4,40508.23,6984.17
Wauconda,"WAUCONDA BOWL, INC.",120710777,6,956594.02,872509.33,84084.69,368146,284061.42,84084.58,29429.7,25101.81,4327.89
Wauconda,Wauconda Moose Lodge #1969,120802282,6,914254.03,807794.75,106459.28,363870,257410.72,106459.28,37260.97,31781.43,5479.54
Wauconda,WHEATLAND MUSIC LLC,160702674,5,431946.23,397449.51,34496.72,131441,96944.28,34496.72,12073.94,10298.36,1775.58
Waukegan,"219 Sports Bar, LLC",120708201,6,2708304.98,2471658.85,236646.13,1019193,782546.87,236646.13,82826.28,70645.94,12180.34
Waukegan,"36 N. Genesee, LLC",160701747,6,1569607.34,1414348.74,155258.6,596394,441134.98,155259.02,54340.93,46349.61,7991.32
Waukegan,ALONSO LLC,150702720,5,640699.32,588223.21,52476.11,218634,166157.89,52476.11,18366.74,15665.74,2701
Waukegan,BAR NIGHTCLUB LLC,120711930,6,2428518.35,2188934.51,239583.84,877209,637625.16,239583.84,83854.45,71522.93,12331.52
Waukegan,"Bertrand's Lounge, Inc.",120700633,6,3236388.13,2937379.31,299008.82,1347941,1048932.18,299008.82,104653.15,89262.99,15390.16
Waukegan,BGB Traders Inc.,120708400,6,2650592.66,2371041.44,279551.22,1066659,787103.01,279555.99,97844.79,83455.85,14388.94
Waukegan,Big Ed's BBQ LLC,150700676,3,478.56,345.61,132.95,334,201.05,132.95,46.54,39.7,6.84
Waukegan,Caris Lady Luck of Lake County Inc.,150700365,6,2501791.23,2251530.96,250260.27,908422,658161.73,250260.27,87591.17,74710.12,12881.05
Waukegan,"CASEY'S CORNER, LLC",240700695,6,2025235.81,1822725.47,202510.34,775691,573180.66,202510.34,70878.77,60455.43,10423.34
Waukegan,"CGTL Investments, Inc.",150704209,6,901635.69,815857.83,85777.86,393767,307989.14,85777.86,30022.48,25607.43,4415.05
Waukegan,Chen's Buffet Inc.,130706418,6,7455416.12,6883228.24,572187.88,3013363,2441175.12,572187.88,200266.03,170815.15,29450.88
Waukegan,Chestnut Ridge Group LLC Series RPWaukegan,210700859,6,5344116.57,4747046.49,597070.08,2224817,1627744.92,597072.08,208975.34,178243.68,30731.66
Waukegan,"Coffee Can 7, LLC",140704317,6,3888317.6,3548640.96,339676.64,1445700,1106023.36,339676.64,118886.86,101403.5,17483.36
Waukegan,"Darb, Inc.",120708992,6,2636672.82,2403261.86,233410.96,988612,755201.04,233410.96,81694.11,69680.27,12013.84
Waukegan,"El Pollo Feliz De Waukegan, LLC",170701686,6,2905083.34,2657510.8,247572.54,1029533,781960.46,247572.54,86650.5,73907.79,12742.71
Waukegan,"George's Gyros, LLC",130703381,6,183016.75,164443.93,18572.82,75248,56675.18,18572.82,6500.57,5544.6,955.97
Waukegan,Gerardo Lagunas,120710812,6,1704624.37,1546427.26,158197.11,673872,515674.89,158197.11,55369.34,47226.8,8142.54
Waukegan,GOUNTANIS ENTERPRISES INC.,130701403,6,1302304.4,1189266.17,113038.23,481170,368131.77,113038.23,39563.41,33745.28,5818.13
Waukegan,GREEN TOWN LLC,130702442,6,1117663.62,1023161.45,94502.17,461557,367054.83,94502.17,33075.92,28211.82,4864.1
Waukegan,"Heavy Dough, Inc.",150702737,6,1370267.68,1223548.75,146718.93,540867,394147.92,146719.08,51351.91,43800.15,7551.76
